data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3;;;;;;;;;;;;;;;;;;;;
8605897,710,SAF15734,15734,21 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Labour Group (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Pretoria News,Subnational,On 21 October 2021, thousands of municipal workers took to the streets in Pretoria (Pretoria (City of Tshwane, Gauteng) in a demonstration over the implementation of salary increments and other salary deals. [size=thousands],0,1635193321,ZAF;;;;;;;;;;;;;;;;;;;;
8606004,710,SAF15725,15725,21 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),EE: Equal Education,6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town - Khayelitsha,-34.0393,18.6792,1,Times (South Africa),National,On 21 October 2021, Equal Education members gathered in Cape Town - Khayelitsha (City of Cape Town, Western Cape) in a demonstration against the ANC online-only school application program. The demonstration happened as the president, and members of the ANC, were in the region for campaigning. [size=no report],0,1635193321,ZAF;;;;;;;;;;;;;;;;;;;;
8606189,710,SAF15727,15727,21 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,Umzinyathi,Endumeni,Glencoe,-28.1803,30.1559,1,Witness,National,On 21 October 2021, a group gathered in front of the Glencoe Magistrates Court (Umzinyathi, KwaZulu-Natal) in a demonstration to demand justice in the case of a farmer accused of killing a teenager. [size=no report],0,1635193322,ZAF;;;;;;;;;;;;;;;;;;;;
8606193,710,SAF15732,15732,21 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Teachers (South Africa),6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,Umgungundlovu,The Msunduzi,Pietermaritzburg,-29.6167,30.3833,1,Witness,National,On 21 October 2021, unemployed teachers marched to the Department of Education in Pietermaritzburg (Umgungundlovu, KwaZulu-Natal) in a demonstration to demand transparency and equal employment opportunities. [size=no report],0,1635193322,ZAF;;;;;;;;;;;;;;;;;;;;
8612350,710,SAF15723,15723,21 October 2021,2021,1,Riots,Mob violence,Rioters (South Africa),ANC: African National Congress,5,,,0,50,Southern Africa,South Africa,Mpumalanga,Ehlanzeni,Bushbuckridge,Acornhoek,-24.6,31.0847,1,SABC News,National,On 21 October 2021, more than 20 ANC members blocked a media company vehicle, threatening journalists in the Buffelshoek area of Acornhoek (Ehlanzeni, Mpumalanga) while they were covering a service delivery election story in the area. The police had to rescue the news crew. [size=more than 20],0,1635798956,ZAF;;;;;;;;;;;;;;;;;;;;
8663321,710,SAF15869,15869,21 October 2021,2021,1,Protests,Protest with intervention,Protesters (South Africa),Labour Group (South Africa),6,Police Forces of South Africa (1994-),,1,16,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,Gqeberha,-33.918,25.5701,1,GroundUp,National,On 21 October 2021, members of a community forum, under the banner #PutSouthAfricansFirst, demonstrated against a company in Gqeberha (Nelson Mandela Bay, Eastern Cape), demanding from the company to not employ foreign nationals. Police fired rubber bullets to disperse the crowd. [size=no report],0,1638225129,ZAF;;;;;;;;;;;;;;;;;;;;
8605639,710,SAF15720,15720,20 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Labour Group (South Africa),6,,,0,60,Southern Africa,South Africa,Eastern Cape,Buffalo City,Buffalo City,East London,-33.0153,27.9116,1,Daily Dispatch,Subnational,On 20 October 2021, unemployed residents and SMME members stopped works being made in a store in East London (Buffalo City, Eastern Cape) in a demonstration to demand jobs. [size=no report],0,1635193320,ZAF;;;;;;;;;;;;;;;;;;;;
8605745,710,SAF15721,15721,20 October 2021,2021,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,Motherwell,-33.804,25.58,2,Herald (South Africa),Subnational,On 20 October 2021, a group set tires on fire and barricaded the Addo Road, the monument crossing and the R355 and R334 crossing near Motherwell (Nelson Mandela Bay, Eastern Cape) in what is believed to be a service delivery demonstration. [size=no report],0,1635193321,ZAF;;;;;;;;;;;;;;;;;;;;
8606192,710,SAF15722,15722,20 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),DA: Democratic Alliance,6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,Ugu,Ray Nkonyeni,Port Shepstone,-30.7414,30.455,1,Witness,National,On 20 October 2021, DA members gathered outside the Ugu District Municipality offices in Port Shepstone (Ugu, KwaZulu-Natal) in a demonstration to demand a proper and implementable local disaster management plan for water provision during crisis. [size=no report],0,1635193322,ZAF;;;;;;;;;;;;;;;;;;;;
8612158,710,SAF15738,15738,20 October 2021,2021,2,Protests,Peaceful protest,Protesters (South Africa),Khulumani Support Group,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Braamfontein,-26.1982,28.0219,1,GroundUp,National,Around 20 October 2021 (week of), about 90 elderly members of the Khulumani Support Group gathered in front of the Constitutional Court in Johannesburg - Braamfontein (City of Johannesburg, Gauteng) in a demonstration to demand reparations for victims of the apartheid regime. The group staged the sit-in until the next day. [size=about 90],0,1635798955,ZAF;;;;;;;;;;;;;;;;;;;;
9238552,710,SAF16666,16666,20 October 2021,2021,1,Riots,Mob violence,Rioters (South Africa),Miners (Mozambique); Miners (Lesotho),5,Police Forces of South Africa (1994-) Directorate for Priority Crime Investigation (HAWKS),Private Security Forces (South Africa),1,15,Southern Africa,South Africa,North West,Dr Kenneth Kaunda,City of Matlosana,Orkney,-26.9802,26.6727,1,News24 (South Africa),National,On 20 October 2021, hundreds of miners and their support services clashed with a Special Task Force assisted by Hawks Organised Crime Unit and private security guards in Orkney (City of Matlosana, Dr Kenneth Kaunda, North West) after a group of miners tried to get into a shaft to take food to alleged illegal miners working underground. Police arrested 87 men from Lesotho and Mozambique. [size=hundreds],0,1652725048,ZAF;;;;;;;;;;;;;;;;;;;
8605472,710,SAF15714,15714,19 October 2021,2021,1,Riots,Violent demonstration,Rioters (South Africa),Students (South Africa),5,,,0,50,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Durban,-29.8579,31.0292,1,Daily News (South Africa); Witness,National,On 19 October 2021, students set mattresses and tires on fire and threw objects from windows of the Seaboard Residences in Durban (eThekwini, KwaZulu-Natal) in a demonstration regarding the residences poor Wi-Fi, and issues regarding security, furniture and maintenance. [size=no report],0,1635193320,ZAF;;;;;;;;;;;;;;;;;;;
8605473,710,SAF15718,15718,19 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Labour Group (South Africa),6,,,0,60,Southern Africa,South Africa,Limpopo,Capricorn,Polokwane,Polokwane,-23.9045,29.4689,1,Pretoria News; Sowetan (South Africa),National,On 19 October 2021, more than 100 of current and retired employees of a state-owned bus company marched to the Limpopo Treasury offices, Polokwane (Capricorn, Limpopo) in a demonstration over a provident fund dispute. [size=more than 100],0,1635193320,ZAF;;;;;;;;;;;;;;;;;;;
8605474,710,SAF15719,15719,19 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),MKVMA: Mkhonto weSizwe Military Veterans Association; Former Military Forces of South Africa (1994-),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,News24 (South Africa); EWN; Times (South Africa); Sowetan (South Africa),National,On 19 October 2021, supporters of a group of war veterans, including MKVMA members, gathered outside the Kgosi Mampuru prison in Pretoria (City of Tshwane, Gauteng) in a demonstration to demand the release of the 53 former military arrested in the previous week for keeping two ministers and a deputy hostages in a hotel in Irene (coded separately). 42 people were released. [size=no report],0,1635193320,ZAF;;;;;;;;;;;;;;;;
8605557,710,SAF15715,15715,19 October 2021,2021,2,Protests,Peaceful protest,Protesters (South Africa),Women (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg - Alexandra,-26.1167,28.1,1,Alex News,National,Around 19 October 2021 (as reported), a group gathered during a vigil in Johannesburg - Alexandra (City of Johannesburg, Gauteng) in a demonstration against gender-based violence (GBD) and feminicide. [size=no report],0,1635193320,ZAF;;;;;;;;;;;;;;;;;;;;
8605977,710,SAF15713,15713,19 October 2021,2021,2,Protests,Peaceful protest,Protesters (South Africa),Private Security Forces (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Centurion,-25.8589,28.1858,1,Sowetan (South Africa),National,Around 19 October 2021 (as reported), workers of a multi-national private security firm gathered outside the companys offices in Centurion (City of Tshwane, Gauteng) in a demonstration to demand the payment of their dividends. [size=no report],0,1635193321,ZAF;;;;;;;;;;;;;;;;;;;;
8606191,710,SAF15717,15717,19 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),Manyavu Communal Group (South Africa),6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,Umgungundlovu,The Msunduzi,Pietermaritzburg,-29.6167,30.3833,1,Witness,National,On 19 October 2021, hundreds of Manyavu members marched to the Premiers office in Pietermaritzburg (Umgungundlovu, KwaZulu-Natal) in a demonstration to demand the reinstatement of chief Mdluli. [size=hundreds],0,1635193322,ZAF;;;;;;;;;;;;;;;;;;;;
8606194,710,SAF15716,15716,19 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),MKVMA: Mkhonto weSizwe Military Veterans Association; Former Military Forces of South Africa (1994-),6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,Umgungundlovu,The Msunduzi,Pietermaritzburg,-29.6167,30.3833,1,Witness,National,On 19 October 2021, former military officers and veterans gathered at the Pietermaritzburg High Court (Umgungundlovu, KwaZulu-Natal) in a demonstration to demand the release of the 56 former military arrested in the previous week for keeping two ministers and a deputy hostages in a hotel in Irene (coded separately). The group appeared for a hearing in Pretoria. [size=no report],0,1635193322,ZAF;;;;;;;;;;;;;;;;;;;
8606195,710,SAF15712,15712,19 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,Umgungundlovu,The Msunduzi,Ashburton,-29.6658,30.4488,1,Witness,National,On 19 October 2021, a group blocked the N3 at Ashburton (Umgungundlovu, KwaZulu-Natal) for a demonstration. The motivation for the demonstration is unknown/not reported. [size=no report],0,1635193322,ZAF;;;;;;;;;;;;;;;;;;;;
8605471,710,SAF15711,15711,18 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),TAC: Treatment Action Campaign,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Daily Sun (South Africa); GroundUp,National,On 18 October 2021, more than 200 people, including TAC members, marched to the Union Building in Pretoria (City of Tshwane, Gauteng) in a demonstration regarding the poor state and corruption in the healthcare sector. [size=more than 200],0,1635193320,ZAF;;;;;;;;;;;;;;;;;;;
8605618,710,SAF15705,15705,18 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),ACDP: African Christian Democratic Party,6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Cape Argus,Subnational,On 18 October 2021, ACDP members gathered in front of the Western Cape premiers office in Cape Town (City of Cape Town, Western Cape) in a demonstration against the mandatory coronavirus vaccine. [size=no report],0,1635193320,ZAF;;;;;;;;;;;;;;;;;;;;
8605619,710,SAF15706,15706,18 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),EFF: Economic Freedom Fighters; Labour Group (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,West Rand,Merafong City,Carletonville,-26.3581,27.3981,1,Carletonville Herald,Subnational,On 18 October 2021, about 30 EFF members forced the back gate of the municipal building in Carletonville (West Rand, Gauteng) open in a demonstration regarding the fact that only 25 of the more than 80 temporary workers at the municipality were recently employed permanently. [size=about 30],0,1635193320,ZAF;;;;;;;;;;;;;;;;;;;
8605665,710,SAF15707,15707,18 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Northern Cape,Frances Baard,Sol Plaatje,Galeshewe,-28.7168,24.7409,1,Diamond Fields Advertiser,National,On 18 October 2021, Riemvasmaak residents blocked the Galeshewe circle (Frances Baard, Northern Cape) in a demonstration to demand the delivering of promised electric poles by the government. [size=no report],0,1635193320,ZAF;;;;;;;;;;;;;;;;;;;;
8605744,710,SAF15709,15709,18 October 2021,2021,1,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa),5,Civilians (South Africa),,7,57,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,Kariega,-33.7653,25.4022,1,Herald (South Africa),Subnational,On 18 October 2021, a person was burnt to death and another one was burnt and injured in Kariega (Nelson Mandela Bay, Eastern Cape) in what is believed to be a vigilante justice attack. [size=no report],1,1635193321,ZAF;;;;;;;;;;;;;;;;;;;;
8606188,710,SAF15708,15708,18 October 2021,2021,1,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa),5,Civilians (South Africa),,7,57,Southern Africa,South Africa,KwaZulu-Natal,Umgungundlovu,uMngeni,Howick,-29.4667,30.2333,2,Witness,National,On 18 October 2021, a man was beaten and thrown into bushes by a mob around Howick Falls (Umgungundlovu, KwaZulu-Natal) [coded as Howick] after being released from custody regarding a murder case. According to the residents, the man was still alive when he was thrown in the bushes. [size=no report],0,1635193322,ZAF;;;;;;;;;;;;;;;;;;;;
9293459,710,SAF15710,15710,18 October 2021,2021,1,Protests,Peaceful protest,Protesters (South Africa),PA: Patriotic Alliance (South Africa),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Pretoria News,Subnational,On 18 October 2021, Eersterust community members and PA supporters gathered outside the Gauteng High Court, Pretoria (City of Tshwane, Gauteng) in a demonstration to demand justice in the case of a woman stabbed to death by a man, scheduled to appear at the court. [size=no report],0,1653349783,ZAF;;;;;;;;;;;;;;;;;;;;
8605469,710,SAF15702,15702,17 October 2021,2021,1,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa),5,Civilians (South Africa),,7,57,Southern Africa,South Africa,North West,Bojanala,Madibeng,Letlhabile,-25.4894,27.839,1,Times (South Africa); News24 (South Africa),National,On 17 October 2021, a man was tied to a tree, attacked with sjamboks and sticks, and killed by a mob in Letlhabile (Bojanala, North West) under accusations of stealing electric cables. 3 people were arrested. [size=no report],1,1635193320,ZAF;;;;;;;;;;;;;;;;;;;
8605638,710,SAF15703,15703,17 October 2021,2021,1,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa),5,Civilians (South Africa),Civilians (International),7,57,Southern Africa,South Africa,Eastern Cape,Sarah Baartman,Makana,Makhanda,-33.3042,26.5328,1,Daily Dispatch,Subnational,On 17 October 2021, six people were injured by a mob in Seven Fountains, Makhanda (Sarah Baartman, Eastern Cape). According to reports, a group of residents from the area were going house by house in search for outsiders after a man was stabbed during a fight by whom they believe was a foreigner. [size=no report],0,1635193320,ZAF;;;;;;;;;;;;;;;;;;;;
