,text,Date,geometry,author_followers,retweets,replies,likes,quote_count,Subjectivity,Polarity,Analysis
1659,"We cant be spending more than R60k per annum on school fees for a 9 year old, makame kancinci!!!!",2017-08-27,POINT (18.4241 -33.9249),2088,0,0,0,0,0.4,-0.2,Negative
1660,The lack of enough affordable student accommodation Sis Posh. Another market to flourish in https://t.co/HH1VMCGWCR,2017-08-27,POINT (26.213109600000003 -29.10658805),5048,2,0,5,0,0.0,0.0,Neutral
1661,Ayanda Patosi's first-half strike helped Cape Town City claim a 1-0 win over Bidvest Wits. #MTN8  https://t.co/a8mAr9PfCK,2017-08-27,POINT (18.4961166 -33.8234111),1045055,5,7,28,1,1.0,0.85,Positive
1662,I used to dance everyday back in high school. Now I do it once in a full moon 😔😢. https://t.co/GsnVoCVjY2,2017-08-27,POINT (26.8875225 -33.5827305),10173,0,0,2,0,0.5,0.2,Positive
1663,Accenture tweet: #OpenInnovation injects new tech &amp; talent into your innovation processes. Explore here - https://t.co/RYGW5rm9YE https://t.co/yERDPFS2dG,2017-08-27,POINT (18.4241 -33.9249),1321,2,0,1,0,0.0,0.0,Neutral
1664,"You're a Christian first, you're a Christian before you are a doctor/teacher/student. You are a Christian first!!! - Ps @glennschroder",2017-08-27,POINT (30.96773355 -29.78253515),56,0,0,0,0,0.5,0.5,Positive
1665,"Fighters 😍😍😍 DUT SRC elections campaign, door to door at Sterling res
#VoteEFFSC 
#iDUTEyethu 
#1Province1MillionVotes https://t.co/dQzliy1C6h",2017-08-26,POINT (30.97257945 -29.9006358),2166,1,0,6,0,0.9,0.1,Positive
1666,So my dad blessed me with home and mobile wifi today because res wifi isn't doing the things. The struggle is over!! https://t.co/zaprP1ethe,2017-08-26,POINT (27.968098050000002 -26.276138500000002),476,0,1,1,0,0.1,0.0,Neutral
1667,"@ThembaKaZulu @TheRealWinnieKh This guy @djcleo1 from 2003 yoh my high school journey.. Durban Dance, Just Do It and Sis Ngihamba Nawe",2017-08-26,POINT (28.2430799 -26.0858619),3200,0,1,1,0,0.0,0.0,Neutral
1668,I dance a lot during recess at school actually. Guess I'm quite the break dancer babe,2017-08-26,POINT (28.248846149999995 -26.26501415),2553,0,0,0,0,0.1,0.0,Neutral
1669,"“The environment is not student-friendly, it is soldier-friendly,” - UKZN Edgewood SRC president 😂😂😂😂😂",2017-08-26,POINT (27.968098050000002 -26.276138500000002),7307,0,0,2,0,0.0,0.0,Neutral
1670,Can any aspirant president with primary school education please sit this one out 😰😰 https://t.co/T8rRfYEMvE,2017-08-26,POINT (28.06061305 -26.058708),69350,0,0,0,0,0.43333333333333335,-0.16666666666666666,Negative
1671,Teacher: Our students dont need to go to model C schools. We are model C. 100% maths &amp; science pass #SchoolsImprovement @UCT_news @uctalumni,2017-08-26,POINT (18.6858266 -34.03967155),283,2,0,1,0,0.0,0.0,Neutral
1672,"Teacher: my time is over, sorry, but... (carries on😄) Confidence in education! #SchoolsImprovement @UCT_news @uctalumni",2017-08-26,POINT (18.6858266 -34.03967155),283,0,0,1,0,0.3333333333333333,0.16666666666666666,Positive
1673,"Teacher shares challenges &amp; how #SchoolsImprovement improved teaching ability &amp; confidence.Is ""bornagain maths teacher"" @UCT_news @uctalumni",2017-08-26,POINT (18.6858266 -34.03967155),283,1,0,1,0,0.0,0.0,Neutral
1674,Education MEC @Lesufi will revisit Norkem Park today 2 interact with parents &amp; stakeholders on recent ill-discipline witnessed at the school,2017-08-26,POINT (27.95745755 -26.0197197),281196,1,0,5,0,0.5416666666666667,0.5104166666666667,Positive
1675,Phyllis better cut that bitch Victoria. Throw Billy with all the vases in her apartment. Throw him out and throw his shit out the window #YR,2017-08-25,POINT (18.38045585 -34.10140905),838,1,1,6,2,0.0,0.0,Neutral
1676,They say the teacher comes when the student is ready right! Being born again thread👇🏾👇🏾 https://t.co/opV3fIhYQk,2017-08-25,POINT (27.875271750000007 -26.2564214),588,0,0,0,0,0.0,0.0,Neutral
1677,"@richardbranson Lecturer: Why didn't you do your homework?🤔
Me:I took my dog to the Vet😽
Lecturer:He ate your Work😒 
Me:Nope, he ate entirely my school bag😿",2017-08-25,POINT (18.4241 -33.9249),199,0,0,0,0,0.0,0.0,Neutral
1678,@mzokoloko @DBE_KZN I wish the one taken phone to school can be disciplined befor the teacher.,2017-08-25,POINT (18.4961166 -33.8234111),13,2,3,11,0,0.65,0.35,Positive
1679,".might fuck around and build the first black owned university in SA that provides quality education for black students 💫🌻

fav this.",2017-08-25,POINT (30.97257945 -29.9006358),1331,0,0,1,0,0.8,0.4,Positive
1681,"Child Academy Programmes Combined School REGISTER NOW!!! 2018... A new LOOK, A better EDUCATION an EDUCATED Learner #CAPKids #CAPLife https://t.co/fWryjYUlYg",2017-08-25,POINT (28.06061305 -26.058708),640,0,0,0,0,0.75,-0.04999999999999999,Negative
1682,"Child Academy Programmes Combined School REGISTER NOW!!! 2018... A new LOOK, A better EDUCATION an EDUCATED Learner #CAPKids #CAPLife https://t.co/4kYUOJNm1J",2017-08-25,POINT (28.06061305 -26.058708),640,0,0,0,0,0.0,0.0,Neutral
1683,"Child Academy Programmes Combined School REGISTER NOW!!! 2018 A new LOOK, A better EDUCATION for TEMBISA. Visit... https://t.co/GhNufo4U2X https://t.co/1dHYGC5D95",2017-08-25,POINT (28.06061305 -26.058708),640,0,0,0,0,0.0,0.0,Neutral
1684,@DBE_SA  I have an educational initiative project that supports high school pupils in their education. how can I bring that to your att?,2017-08-25,POINT (28.06061305 -26.058708),281,0,0,0,0,1.0,0.6,Positive
1685,I'm gonna do a thread on the 2 UFS SRC Presidential Candidates of what they both bring to the table as I know both of them personally https://t.co/0X3TKtWx19,2017-08-25,POINT (26.213109600000003 -29.10658805),5048,0,0,3,1,0.38472222222222224,0.1736111111111111,Positive
1686,"All the dance crew boys in high school who had huns for daaaays, hows Americas Best Dance Crew Finals and Choreography going? https://t.co/ur52UnUfHP",2017-08-25,POINT (18.8479084 -34.13514925),1473,1,3,0,6,0.39999999999999997,0.4000000000000001,Positive
1687,WATCH STUDENT Protest Edgewood Pinetown @bluesecuritydbn @Magic828am @jacarandafm @SABCNewsOnline  https://t.co/mTMsdcVjEY #edgewoodprotest,2017-08-25,POINT (30.8141912 -29.83741055),1239,0,0,0,0,0.0,0.0,Neutral
1688,INNOVATION FRIDAY: Games Tech Day ... understanding the value of gamification in education and… https://t.co/ysQ27Hgp3q,2017-08-25,POINT (18.4241 -33.9249),430,0,0,0,0,1.0,0.0,Neutral
1689,"Leave him alone! 😂 also, you can't say you wouldn't die for a young gay drama around here. Campus is so dry. More shade for me to throw 😂 https://t.co/ZIImzqb54v",2017-08-24,POINT (26.213109600000003 -29.10658805),5048,0,1,0,0,0.4,-0.4,Negative
1690,The University reaches a 15% SRC Constitutional threshold as over 10 000 students have voted in less than an hour left for voters. https://t.co/XoW2tR606N,2017-08-24,POINT (28.184066 -25.75260515),24797,5,2,15,1,1.0,0.8333333333333333,Positive
1691,"Perhaps He Wanted To Be One ""@superjourno: Why is Messi always dressed like a school teacher?""",2017-08-24,POINT (28.38669405 -25.7108117),657,0,0,0,0,0.19166666666666665,0.05000000000000001,Positive
1692,Why is Messi always dressed like a school teacher?,2017-08-24,POINT (27.968098050000002 -26.276138500000002),126527,3,5,3,10,0.6666666666666666,-0.6999999999999998,Negative
1693,"Future SRC President candidate says "" GAY'S are inhumane"" #UFS",2017-08-24,POINT (26.213109600000003 -29.10658805),1456,0,0,1,0,0.5522727272727272,0.24318181818181817,Positive
1694,Rumor has it that one candidate for SRC President has changed degrees! Drama🙈#UFS,2017-08-24,POINT (26.213109600000003 -29.10658805),1456,0,0,1,0,0.0,0.0,Neutral
1695,"SRC candidates of UFS and Free WIFI speech

Same whatsapp group😴",2017-08-24,POINT (26.213109600000003 -29.10658805),1456,0,0,1,0,0.0,0.0,Neutral
1696,UCT to offer fintech-focused degree from 2018 in data science. @uctnews  @UCT_Research @UCTpostgrads @co_georg  https://t.co/MWtug2sjLH,2017-08-24,POINT (18.4241 -33.9249),957,2,0,3,1,0.05,-0.25,Negative
1697,"I'm in Pretoria today, addressing the Sponsorship and CSI Development Summit in School Education. https://t.co/52Fqt3ou0C",2017-08-24,POINT (28.1193199 -25.6469174),863,0,0,0,0,0.0,0.0,Neutral
1698,"#SouthAfrican secondary #school enter #SimamaRanta #entrepreneurship #education competition. Please see life-cycle on what happens, when? https://t.co/IZBc5HEQVH",2017-08-24,POINT (18.4241 -33.9249),1618,3,0,4,0,0.75,0.8,Positive
1699,School kids scream and dance  https://t.co/riYg0GorQx,2017-08-24,POINT (27.875271750000007 -26.2564214),1730,0,0,0,0,0.4,0.4,Positive
1700,"Great article. Thanks Prof @JJ_UFS 
https://t.co/qYQi1I8Wme @PageSelwyn @dorciedee @robmwhit @dinacramer @Mgxashe_Phumeza @GailMcMillan1",2017-08-24,POINT (18.4241 -33.9249),20115,9,0,7,2,0.2,0.15625,Positive
1701,Exploring #student self reporting statistics from the #SASSE national #research surveys in Higher Education South Africa  @NelsonMandelaU https://t.co/IcnLMmTuDy,2017-08-24,POINT (25.5553161 -33.90756195),953,0,0,8,1,0.3,-0.3,Negative
1703,"😂😂 an SRC Candidate babe!!! Then he told me ""there's no black &amp; white, we all human"" phi? Not in SA, not in this society. NOT AT THE UFS! https://t.co/6DtkwIRKN1",2017-08-24,POINT (26.213109600000003 -29.10658805),5048,0,0,1,0,0.2375,0.0,Neutral
1705,The biggest student movement #SASCO lost SRC elections to #DASO and #EFFSC at #UP 🤔 others lose metros and others lose SRC election #2019,2017-08-24,POINT (28.06061305 -26.058708),4648,3,2,0,0,0.1875,-0.0625,Negative
1706,@MogojeO @UFS_SRC @VillaUfs @PinkMic_UFS @KovsieFM97 @KovsieTV @OneboysGranson @The_Mookzilla @yas_muu @die_vishuis [WATCH]: New kids on the block House Harmony’s performance. https://t.co/JoebnORrf1 #McDonaldsBFNSingOff17 #ICYMI https://t.co/GN9EzX8j51,2017-08-24,POINT (26.213109600000003 -29.10658805),28987,1,1,1,0,0.45,0.2,Positive
1707,Today at 2pm. NA Plenary incl. Oversight visit to Post-School Education and Training Institutions in Gauteng p 66 of https://t.co/yZmkwbBvo3,2017-08-24,POINT (18.4241 -33.9249),914332,1,0,1,0,0.3444444444444444,-0.15555555555555556,Negative
1708,Throw 🔙 when I was doing my 1st year at University 🎓. I was an emcee😅 and I never thought that… https://t.co/rH96MDUX8p,2017-08-24,POINT (30.885689199999998 -29.97137775),1534,0,0,0,0,0.44999999999999996,-0.09999999999999999,Negative
1709,Sign the campaign calling on cell networks to cut data costs by at least 50% #DataMustFall https://t.co/27V5FLW2ye via @AmandlaMobi,2017-08-24,POINT (27.968098050000002 -26.276138500000002),4234,5,0,3,1,0.0,0.0,Neutral
1710,Dear Honorable MEC@Lesufi please organize a job for Steve Komphela as an English and Religious teacher at a school in Gauteng 😅😅#AbsaPrem,2017-08-23,POINT (28.184066 -25.75260515),1732,0,0,0,0,0.5,0.2,Positive
1711,"Black parents who are teachers,gvt employees etc idk if dy just stingy but dy always crying ab school fees :-)) don't dy invest",2017-08-23,POINT (27.968098050000002 -26.276138500000002),686,0,1,0,0,0.0,0.0,Neutral
1712,Some great news coming from University of Pretoria. It looks like @DASOTuks will be leading the SRC. #KhulaDA,2017-08-23,POINT (27.968098050000002 -26.276138500000002),30577,3,0,15,1,0.0,0.0,Neutral
1713,MPs salaries shouldn't be increased because they pay hospital bills &amp; school fees. Please pass laws to cover such issues. MPs know your work,2017-08-23,POINT (18.83334435 -33.928147949999996),86262,88,1,67,3,0.0,0.0,Neutral
1714,"Also, we must just be careful of being dragged into a UCT vs Wits vs UP fight about Fallism or the fight for Free education.",2017-08-23,POINT (18.83334435 -33.928147949999996),5370,2,0,2,1,0.0,0.0,Neutral
1715,"America seems to be having its ""Rhodes Must Fall"" phase on top of all the other social issues they got going on. https://t.co/DdYNLSxtE1",2017-08-23,POINT (30.97257945 -29.9006358),4997,0,0,0,0,0.0,0.0,Neutral
1716,"We caught with our best lecturer at the University of Pretoria, Prof… https://t.co/zvrwKXxcBr",2017-08-23,POINT (28.184066 -25.75260515),1900,0,0,0,0,0.0,0.0,Neutral
1717,@SABCNewsOnline There is a service delivery strike in mosweu village in zerust. lerners did not go to school.,2017-08-23,POINT (28.184066 -25.75260515),0,0,0,0,0,0.0,0.0,Neutral
1718,@Checkpoint_eNCA There is service delivery strike at Mosweu village in Zeerust  North West. Learners did not go to school.,2017-08-23,POINT (28.184066 -25.75260515),0,0,0,0,0,0.0,0.0,Neutral
1719,There is a service  delivery strike at Mosweu Village near Zeerust. Learners did not go to school today. Media is nt there t cover the story,2017-08-23,POINT (28.184066 -25.75260515),0,0,0,0,0,0.38984848484848483,0.040454545454545465,Positive
1720,@Stellarated I have an educational initiative project that supports high school pupils in their education. how can I bring that to your att?,2017-08-23,POINT (28.06061305 -26.058708),281,0,1,0,0,0.41666666666666663,0.15625,Positive
1721,Disruption in the education sector - how do we disrupt the method of teachig in schools and university - Sizwe Nxasani  #futureproofafrica https://t.co/hKenXopwLd,2017-08-23,POINT (28.06061305 -26.058708),21,0,0,0,0,0.2633333333333333,0.05333333333333334,Positive
1722,"#TOTD: Student Accommodation. Is there some degree of exploitation of students because of the need for a place to stay?
#OTT
#MadibazRadio",2017-08-23,POINT (25.5553161 -33.90756195),6473,1,1,1,1,0.5,0.25,Positive
1723,Western Cape provincial education dept has proposed the selling of alcohol at schools in its Provincial School Education Amendment Bill!,2017-08-23,POINT (27.968098050000002 -26.276138500000002),7774,1,2,0,1,0.0,0.0,Neutral
1724,"My son is reading for me and he is not as serious as he reads in class, I had to remind him who pays the school fees so he reads nicely😆",2017-08-22,POINT (28.184066 -25.75260515),5709,0,0,1,0,0.0,0.0,Neutral
1725,When u a student teacher and they just use you to do all the dirty work and it's so unfair .,2017-08-22,POINT (30.3537815 -29.6163998),46,0,0,0,0,0.0,0.0,Neutral
1726,Tired as hell... Got a strike at campus and was forced to join and sing. 😖  Comrades are something else shame https://t.co/Z6bOGbrGA5,2017-08-22,POINT (28.184066 -25.75260515),188538,0,0,5,0,0.2808333333333333,0.10250000000000001,Positive
1727,"Close to 50 pupils from Orlando West High school, blocked the entrance of Dube Shoprite this afternoon in a protest, demanding bursaries. MM https://t.co/D2QItX6GOV",2017-08-22,POINT (27.875271750000007 -26.2564214),33444,8,3,3,2,0.0625,-0.0125,Negative
1728,When is he going to sort out the mess he created in Midlands SRC and admin nightmare in this institution?? https://t.co/LtRUaI1H0i,2017-08-22,POINT (27.227749850000002 -25.703477300000003),377,0,0,0,0,0.9,-0.15000000000000002,Negative
1729,This scholarship programme will help many students who find themselves unemployed or unenable to pay for fees says Prof Makhanya. https://t.co/0HvkJP0HVD,2017-08-22,POINT (28.184066 -25.75260515),201276,19,2,25,1,0.0,0.0,Neutral
1730,Unisa &amp; @Absa signing MOU to enhance education through scholarship programme. R6.5M given to fund students from disadvantaged families. https://t.co/zsPpCTYRVm,2017-08-22,POINT (28.184066 -25.75260515),201276,64,9,135,5,0.25,-0.0625,Negative
1731,I vow my Ecos lecturer mentions Zim in every lecture 🤦🏾‍♀️,2017-08-22,POINT (18.4241 -33.9249),1297,0,0,1,0,0.8571428571428571,-0.7142857142857143,Negative
1732,My lecturer is Bipolar she got into the lecture venue and locked us out 😕,2017-08-22,POINT (30.926407800000003 -29.83104),2646,0,0,0,0,0.5,0.0,Neutral
1733,"Food, drinks, decor, buy a gift oh &amp; wear 'baby white' 😩Next thing it's contribute to school fees at a 'you're going to big school' party 🙆🏾 https://t.co/JuwMp4bqVQ",2017-08-22,POINT (28.06061305 -26.058708),1749,0,0,0,0,1.0,0.45999999999999996,Positive
1734,"You guys are doing the most @uwc_src John Legend is on his way 🔥🔥🔥 

I can't wait for Friday https://t.co/NMsn3gWxX9",2017-08-22,POINT (27.968098050000002 -26.276138500000002),2699,0,0,0,0,0.5399999999999999,0.16,Positive
1735,"TUT students hate school shame, they are the Masters of strike....😩😩😩",2017-08-22,POINT (28.184066 -25.75260515),1858,0,0,0,0,0.5962962962962963,-0.21851851851851853,Negative
1736,"@Lesufi I know you were not MEC of education back then, but how come the first school in Braamfischer is still in containers ?",2017-08-22,POINT (27.87429235 -26.14271175),25632,0,3,0,0,0.0,0.0,Neutral
1737,Parents of learners at Braamfischerville Primary school plan to disrupt learning &amp; teaching @ all schools in Braamfischerville today. MM,2017-08-22,POINT (27.875271750000007 -26.2564214),33444,1,1,1,1,0.0,0.0,Neutral
1738,EFFSC Statement on @Unisa SRC. https://t.co/theOF3sg0V,2017-08-22,POINT (27.227749850000002 -25.703477300000003),600,0,0,0,0,0.5178571428571428,0.14285714285714285,Positive
1739,Education MEC issues stern warning to pupils from Richards Bay Secondary School after a video of bullying emerged @salpatel786 #sabcnews https://t.co/6sdtXU3VnR,2017-08-22,POINT (27.968098050000002 -26.276138500000002),28905,2,0,2,1,0.0,0.0,Neutral
